age,income,upi_txn_count,bill_payment_score,mobile_recharge_score,ecommerce_spend,loan_default
50,163344,239,99.4981369325093,52.723266075391265,13979,0
58,120911,67,95.14298103618323,99.4819293965951,30527,0
29,95178,356,43.699588566562085,59.35609353787859,31030,0
35,169945,389,19.010764978372762,79.25951162883833,3642,0
34,22122,244,95.28967959978274,96.70526814260349,8711,0
25,84253,351,30.99999371717893,23.2039828901106,21542,0
37,101783,241,77.16269109786077,49.88956645359419,12424,0
53,157092,475,92.6194068431782,22.867677960360876,43178,0
59,71227,359,84.8042089601484,72.88614422699469,5722,0
44,91596,172,11.850262359815156,28.888493890916568,40695,0
51,136498,128,4.491129899561585,76.1007923495392,20208,0
37,116125,162,5.770292841589885,44.43653492415144,20313,0
35,53740,115,38.63231730764659,57.38412541045134,1105,0
18,23417,153,91.8239086675437,10.18036829495369,29961,0
58,42681,192,17.522177210582733,86.67703545060003,34540,0
21,86532,255,43.66141897687661,58.00888346694546,22626,0
36,74668,187,43.010287652980004,90.37575717751422,39065,0
38,141251,278,47.63357333010988,49.75398521461022,35948,0
58,181423,146,59.38024808096155,3.280962412860844,44525,0
21,71353,270,87.94965707281264,46.00023955807989,25966,0
57,153342,188,72.67492241681967,77.39062217706652,10775,0
20,155745,440,46.32936532727968,4.540328146869255,23155,0
22,176798,253,54.670052055676834,53.20216789842518,32252,0
23,42148,312,97.30781629723329,22.612533124967193,19540,0
20,196799,178,5.190094358730901,19.111870949600263,45899,1
53,68142,168,84.84253790905247,42.262919701360914,35517,0
44,73458,205,12.535647579238562,33.69647257174565,7214,0
56,134479,21,39.319520102792225,59.06378339946377,15088,0
48,142345,31,16.732130400106037,78.06317174255571,8712,0
49,20297,213,26.5326137555467,60.15538792998241,22963,0
38,150180,101,78.0731853200901,70.84896974927973,2610,0
58,103102,87,15.902500374026129,18.019575412814792,1914,0
40,21689,166,85.04716147608377,34.46040844475596,19873,0
46,92040,140,21.339334797568952,66.51461942384054,35060,0
29,157359,174,43.53242214552362,54.9309771480104,12112,0
32,93091,31,38.723727117809595,90.65722106721627,41328,0
52,26919,77,70.3699779629051,97.02571097260571,37564,1
41,167034,412,81.71281420155852,54.64303160778473,40880,0
18,47194,335,86.2640471149179,17.925561190779003,1855,0
36,43531,79,13.171502857909356,86.52957589089124,3731,0
40,99649,375,81.64107849650307,50.15154614797338,43526,0
20,150961,271,98.19056980765392,62.79933826040981,37327,0
50,139184,11,28.76327290436782,30.67765995221412,32026,0
23,27552,4,73.26990505902803,40.45273855738697,39029,1
50,126639,488,68.54438832219016,33.2456157148712,26049,0
56,54220,83,67.1479148667207,63.22821536376399,9741,0
46,30931,28,32.525390592455196,94.12724482418517,29240,0
46,194384,321,97.06765454097442,11.33035047274642,25917,0
35,118041,467,42.272863689393226,34.652416795271826,28230,0
27,30625,344,74.0161368761463,63.0700471158785,10825,0
43,105718,294,17.211060282277767,92.55222078518808,22547,0
37,69842,83,9.209525323290235,55.337901612670734,19233,0
23,173582,282,67.60262880525475,70.66298698787095,29231,0
53,62330,257,86.60956336116915,94.67337289233956,42137,0
32,56442,149,93.90570959671871,0.6682129223887778,34039,0
51,92381,24,5.048894441240792,62.74865717842793,37164,0
26,73618,384,22.04836934733041,72.57259103641033,2093,0
49,38981,175,66.49945162377738,49.8040393056869,18485,0
38,199758,131,43.44033190066098,72.3447817850001,24473,0
45,52816,42,63.76882468959355,24.202207998087722,10451,0
56,51764,150,5.001857682111222,91.15212933253164,37887,0
22,13039,289,6.252629574284574,45.894051659682034,27586,1
50,94346,15,8.114917853623915,95.14907101767872,26249,0
36,144355,442,28.330476242493063,78.67695033571273,10626,0
18,9014,375,98.76595923412518,29.149574092372287,25069,1
26,182588,389,79.97187639648612,33.36067890290432,20411,0
54,94664,337,78.73870267523328,45.434542306765515,20025,0
55,188903,419,53.502550459893286,14.438763213366723,25934,0
51,89982,149,78.50977140957076,59.8845400079439,13516,0
24,109948,362,49.10957293831652,92.71106288584274,3278,0
20,21261,421,65.5173714524338,26.023659798522935,31781,1
46,108336,201,94.25313075201167,74.67766395337179,35436,0
36,90722,451,28.918744629594983,30.980687532246897,11707,0
59,142678,152,35.68859751711102,35.3789158736436,14387,0
49,187588,35,63.2216597753949,37.352017689968754,19238,0
38,139208,5,55.33711897497719,50.313247255154,661,0
22,171926,464,34.4781420072647,46.18434812751103,47517,0
39,198920,284,45.918923373256185,41.10936088804398,23199,0
40,193388,400,74.06261488943706,86.29723989869625,41605,0
47,72925,208,41.42009255718303,73.24138648126686,41458,0
27,51939,161,51.922457078020514,60.775268309565256,26829,0
36,186293,398,74.9390452801159,57.19122038506007,43370,0
50,44320,18,67.8978493038042,41.1864740417496,37865,0
51,144690,140,87.05269662693841,63.14189212183764,12207,0
46,45158,127,98.04355702703718,51.22847572434851,15810,0
56,98932,192,1.8124041045729733,79.27581135728128,32130,0
49,186969,379,88.1563454940757,73.13165197032963,42056,0
18,129948,85,84.33261677878832,48.50946599795402,43954,0
24,8717,412,18.34421964034345,85.49740195614743,29100,1
28,77300,429,38.782608991693124,80.35376594626034,43442,0
19,85535,135,87.73504531328386,38.94049389788753,38759,0
45,19064,48,7.410542257486707,37.54689284665004,24565,1
46,172474,233,32.11621526359535,22.011132590475313,46773,0
57,137974,61,37.4480399968017,36.94819340313803,2890,0
49,16026,413,21.766739958053606,66.16842883998565,47664,1
48,156961,316,10.36785807342765,4.865766366171331,26531,0
54,76975,428,35.02029910907303,67.7473414823473,11763,0
54,128018,191,71.32358680833369,38.66201726338342,35931,0
45,42693,412,15.867887368968493,25.823101966616,17374,0
43,131683,489,57.88067545119405,63.239132432838744,19275,0
30,47178,53,38.62119928170307,58.85049351589888,38712,0
19,14859,137,50.705964673871826,18.792038081532304,27216,1
29,57522,345,45.077628388636384,95.84978356677402,46448,0
55,110638,194,93.90684794502916,63.63742815333744,13440,0
49,45019,404,69.46409588937279,21.87156129979273,27526,0
56,51395,479,76.08513309307817,18.772240569225207,25939,0
37,8203,160,43.23462264033473,3.1149092793391064,39486,1
38,164255,162,82.43268918792693,63.003987847998225,33457,0
42,141175,365,88.81181889340358,32.529061836174776,24476,0
30,167973,401,84.4871347755229,24.90087361090899,21372,0
44,83403,298,93.3571083457648,80.13479918738085,14908,0
44,185826,350,4.035082685969971,41.1191517994586,35618,1
38,33525,458,1.3698550408914545,8.022224645571407,6644,0
55,51469,407,62.374308486400906,76.23026245009599,30926,0
52,185359,196,86.4433246868364,58.69365065589071,10776,0
46,78014,18,44.22938054511353,70.73970000329277,39850,0
36,19094,407,37.9127658375647,37.148594365943424,3262,1
38,174667,49,64.95089297074473,80.44140596774734,24229,0
28,192607,394,83.28319018690758,36.243132261582915,39605,0
40,44182,424,64.42567236508116,97.42476541447562,29877,0
36,72575,326,59.930211613943776,17.935601028924097,9941,0
34,118684,429,16.972842857692317,1.9144867996836679,17519,1
32,94795,295,80.28109348245005,96.09201469288247,2690,0
43,144285,12,15.369104284420454,57.26072328820224,19173,0
43,116106,455,9.490844126734622,59.40827805697124,14995,1
57,97049,413,91.56722322616498,61.631449223289636,39350,0
24,97132,442,88.60934353132082,19.66535849529587,40150,0
26,181860,233,69.12118093865404,60.30395550532833,15160,0
48,148148,221,12.793692451178318,34.7507082425181,5750,0
34,43903,297,93.79652314338942,8.510348611978536,34314,0
24,174251,57,22.936577703767234,46.91072110475787,32101,0
49,53619,270,14.727556355209092,97.30767979122983,26616,0
57,176171,55,15.55714368693023,20.72729790676676,49343,0
47,63863,59,82.66183455024887,36.55957010039668,17420,0
54,52825,85,89.82380639532352,77.68033321398879,12453,0
40,55893,129,82.93142341257594,70.66755336776998,3373,0
22,186367,485,78.05560268872138,30.362393814384024,23906,0
40,158592,246,98.4234499234434,39.57079635737926,30134,0
51,138956,88,57.428757509021096,66.72123371941811,45991,0
59,148558,462,53.802270536390296,84.01080784391999,43856,0
57,39379,217,19.516651721865042,48.93925374065887,14031,0
29,122091,37,83.82304210818006,36.14037790671863,32994,0
33,198246,195,41.614536764060674,51.38507345765979,35303,0
34,74788,389,56.77273179310546,57.931446666193786,1881,0
21,96059,38,93.23227582288776,74.16026194517855,14821,0
45,89972,221,85.42607889973357,49.07650067123605,6901,0
39,137631,421,96.99265253451908,57.126046993709735,47288,0
49,19874,393,36.739072869707044,8.701721830278874,29872,0
46,128062,324,17.512314013035322,67.27646144124667,26910,0
37,159014,382,26.32473465180112,0.06533907612995549,10878,0
37,26931,204,23.2055739701156,26.537011160197544,3968,0
34,24279,57,23.70847085173401,94.85029432181948,40214,1
25,106618,473,78.58126454683732,58.99478828018088,48356,0
42,157180,271,61.5253653282414,76.04243116824718,9104,0
30,178591,497,39.78657030174272,82.75530522740469,35596,0
47,186836,111,34.041155611425964,51.05807574595599,6771,0
27,55574,383,3.491155265622381,55.11599619163721,31027,0
18,43554,330,44.903876793012586,23.74785567522575,34574,0
31,193272,391,28.104975016688915,17.3496050355022,25920,0
59,24061,370,75.07696492110557,12.548629679915068,22800,0
46,196839,406,92.73551805862972,36.588580955688045,45669,0
25,164904,432,23.44256000115147,34.50837455132337,27796,0
57,173714,358,26.549640742907233,61.146361122566084,11410,0
45,118529,37,94.71614629002478,88.48551176960044,32323,0
53,190329,268,1.0284495935692028,71.60499732421445,35944,0
36,33954,237,7.893940294655555,44.27981365437375,4992,1
57,194827,455,93.89964220859775,45.28137142109168,20389,0
26,51919,183,59.521283412687474,15.047227100599747,10988,0
51,13698,249,0.5026552609803114,6.0096410378170155,9497,0
57,52041,210,90.43597749938573,81.74078473061094,19738,0
32,151464,180,24.945820429323227,71.71205684721936,32726,0
37,85963,470,29.507234926430936,29.88571352590308,6511,0
42,165249,157,94.02208055712849,60.379699192909605,29523,0
39,21780,445,48.58174289126315,11.692353552539148,38652,0
32,33901,24,16.440552907887874,11.658307455569672,16260,0
40,141059,90,93.1554914309481,82.09810172991409,2773,0
20,134503,241,56.057980900104866,94.26591769666305,3783,0
22,194233,236,7.566110390411085,36.15413987540386,20922,0
46,84996,72,89.56979631993724,78.35000808452567,14011,0
28,26395,107,10.326500887504842,17.252387694636205,30663,1
45,125192,102,96.9723632797977,43.12338697915579,29345,0
42,123584,438,21.82598726937295,98.94317657796316,18816,0
59,80373,425,82.3552226611819,82.06961607667793,41637,0
33,55111,189,80.57145256682179,32.8179482797612,8848,0
31,125509,162,22.123869644606398,38.099127366839994,44476,0
44,57420,240,27.575740444128126,20.424675891216747,9275,1
39,137593,304,42.07612017659258,60.16821640182961,24366,0
37,78021,197,65.41601542860984,61.923903205358165,9603,0
31,66829,12,22.398254586508116,23.91425454345232,7566,0
52,97424,418,35.466620498508284,55.066337944085156,40863,0
57,54999,316,43.817671666635526,89.92603589246896,37952,0
53,117708,453,67.58229251040736,65.81598242975734,39791,0
21,65530,207,82.73021497372459,4.191521671625753,37292,0
49,144385,286,9.57290547443973,31.76946975471622,3854,0
26,11558,44,83.64984906180335,5.021443169045526,35186,1
33,61218,285,75.23978823037879,53.12940183509319,38084,0
56,45034,381,14.64362566028161,83.2929715574228,1657,0
21,11164,406,50.047731586671816,43.377056601801755,28430,1
49,143624,228,90.15830052870676,21.52044797331928,6519,0
20,142794,298,97.83547870568566,96.57472098197475,43856,0
22,67807,213,82.042682025902,44.057352801230735,17600,0
28,166458,489,2.5769598764351143,60.3528806501121,25174,0
35,120752,250,93.85297834731304,18.11832790500828,16508,0
40,85853,280,16.02256009765063,17.093640242084827,35183,0
27,74253,489,8.412766225938284,39.310390755940105,45430,0
42,165005,354,60.24494419665878,16.301911381488623,10338,0
38,48149,172,30.46023557741905,26.451580398883824,2941,0
29,186296,297,92.69163463311081,21.36981415703284,25359,0
35,123700,186,58.32523923125568,1.1302536589022472,13675,0
59,155531,187,39.76844144330547,97.38004133571495,39553,0
44,125018,78,27.149200254271133,90.42432914075651,12205,0
29,155596,253,16.333664808905723,22.17819781923186,16848,0
38,33095,324,8.99162448597023,19.32494152341682,29301,0
29,155044,413,27.974596776907102,33.199829423776514,1094,1
54,77518,227,69.38055569674117,55.276236803358316,12748,0
54,132954,310,15.389990469377368,14.92494697414739,4933,0
19,43733,223,67.96972168333453,5.66804321658354,20323,0
36,94486,33,19.343534295648258,64.15044812562518,6364,0
53,184968,230,11.113714733201242,64.81050345341234,48243,0
37,49347,49,39.69921622074742,15.631697070886085,23165,0
39,34553,323,27.064394198176565,8.122963480667266,39560,1
24,143747,146,16.906177843971626,35.18050064103525,12450,0
48,54418,94,46.7681212484877,61.93899693665019,1161,0
41,106064,351,85.0574528015116,20.152837800631286,244,0
41,141248,394,55.619069263001165,77.95167014240634,46489,0
29,174494,208,88.99133763628625,99.19627472386433,320,0
59,96774,385,60.24698307034551,51.16385825190141,10770,0
57,49777,170,96.38231608784736,13.50801462257607,49346,0
19,97904,143,0.540492367266987,0.13462709565637,13907,0
42,70559,380,46.406668940450466,94.30618974069715,41804,0
59,190574,420,65.04252488238643,21.233397428689127,20947,0
44,95592,335,34.13186459500521,47.85283699195225,48449,0
26,29067,345,1.3682414760681105,8.159872000483837,3809,0
56,126843,65,42.63983568016225,54.814520272802206,44439,0
19,34270,56,96.53027236303998,5.04167736022092,14859,0
37,75708,358,50.027853520776034,6.9394085904183385,11085,0
41,77517,161,91.72680665776807,40.659053735947225,6135,0
53,146261,205,78.4769681824988,99.44152675588734,2776,0
53,15697,293,29.582409749653603,0.11120941961874076,9615,1
21,84436,103,12.777465278999045,44.23665331024188,20173,0
33,80684,86,55.65784285021533,34.27309254279072,38687,0
34,164328,309,91.8397542081558,64.97880467642996,43116,0
40,195135,378,29.878287105425162,89.12000730636024,34036,0
34,160027,82,14.821746209932464,9.20987541995898,935,0
37,51298,132,51.44613277398942,8.50563854892411,40542,0
22,92698,88,38.98997462910806,48.00473773100856,46934,0
56,143150,53,44.41035569066186,53.187176650501655,30425,0
37,58733,450,81.24738210441717,32.694102433667524,15470,0
19,102108,339,68.21916892550988,31.52394346494508,2994,0
52,13594,363,69.3422128056309,70.06114963944516,35912,0
36,113573,474,61.91727353658367,18.663993979768257,39099,0
45,182131,110,61.71059444286563,84.99593305032053,10450,0
25,179817,345,10.80445593764071,47.84910701071892,33066,0
26,152403,439,5.702691400361937,10.548342746103568,4875,0
31,84441,41,82.00675020556494,4.157895984659376,29098,0
23,108211,229,65.29496581378422,15.391950978290502,48994,0
24,159818,358,46.6181591127557,18.993613645756092,7833,0
29,179946,50,91.13391900786307,2.0934117826733267,33367,0
30,65724,117,30.301750698203,96.65475165520824,28931,0
24,98477,121,41.22797278316656,93.4729915488301,40150,0
45,90666,366,34.56249935764015,81.57694046351071,32284,0
53,166477,333,6.110466761963229,49.93029460143252,13007,1
46,160236,78,45.208659681136595,98.58053208502058,14693,0
55,19350,216,94.05039528794026,64.8765386159386,28369,1
27,91384,390,52.52584187815833,11.120874733821873,22490,0
18,13867,436,67.56213095982433,3.808630059931928,17027,1
43,58435,0,4.196407344363429,36.36453589194496,30908,0
41,151314,291,54.027889318742105,7.928028463119174,38170,0
35,127963,412,14.346945701802005,15.144552193535732,7354,0
54,191846,303,31.912348982046257,46.991537203359535,15848,0
47,42069,202,79.14097505069756,91.57882394541271,30499,0
24,112700,256,32.309970166633725,98.77495390991885,5209,0
23,15211,199,80.1684293191305,46.95186653456337,12177,0
54,48696,425,48.1277951219237,80.96750362658894,7797,0
56,172744,245,8.613213906368033,81.43867792687614,1184,0
32,119361,179,2.4110193408666825,11.645893048171253,24849,0
35,165419,421,21.633277763082702,44.25773459328154,32698,0
28,49850,209,26.44718166671908,50.354698151188614,38871,0
23,191320,184,1.45671547512789,24.739974705834577,22366,0
45,114719,219,1.4330905867001253,47.83354816705558,41913,0
49,113924,214,78.77421883023699,28.33640688911182,11706,0
56,131769,270,62.5329959704233,1.2341046060374006,5506,0
45,98140,462,59.800911732874965,38.510260282302966,36133,0
36,93058,391,27.061999469359666,19.416286904608228,37038,0
38,37831,342,52.0449404165286,99.458198903526,6477,0
24,180870,101,82.23391114568474,90.27637879645087,14308,0
